[2026-03-15T16:36:48.590Z] {"timestamp":1773592607705,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":2,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:37:06.510Z] {"timestamp":1773592625400,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":2176,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:37:10.515Z] {"timestamp":1773592628689,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":2114,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:37:10.516Z] {"timestamp":1773592629279,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":1829.3333740234375,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:37:10.516Z] {"timestamp":1773592629783,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":3122,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:37:12.512Z] {"timestamp":1773592630284,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":2746,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:37:12.512Z] {"timestamp":1773592630785,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":3213.333251953125,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:37:12.512Z] {"timestamp":1773592631288,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":3932,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:37:12.512Z] {"timestamp":1773592631791,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":3239.333251953125,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:37:14.510Z] {"timestamp":1773592632312,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":2642,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:37:14.510Z] {"timestamp":1773592632816,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":2146,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:40:18.931Z] {"timestamp":1773592817295,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":0.6666666865348816,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:40:18.931Z] {"timestamp":1773592817799,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":835.3333129882812,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:40:18.931Z] {"timestamp":1773592818383,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":1700.6666259765625,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:40:24.928Z] {"timestamp":1773592822798,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":2099.333251953125,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:40:24.928Z] {"timestamp":1773592823398,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":1099.3333740234375,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:40:24.928Z] {"timestamp":1773592824324,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":700.6666870117188,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:40:26.916Z] {"timestamp":1773592824825,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":2000.6666259765625,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:40:28.942Z] {"timestamp":1773592826745,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":2599.333251953125,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:40:28.942Z] {"timestamp":1773592827261,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":1800.6666259765625,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:40:49.891Z] {"timestamp":1773592848335,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":0.6666666865348816,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:40:49.891Z] {"timestamp":1773592849115,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":800.6666870117188,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:40:51.887Z] {"timestamp":1773592849693,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":1700.6666259765625,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:40:51.887Z] {"timestamp":1773592850201,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":2699.333251953125,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:41:53.975Z] {"timestamp":1773592913017,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":0.6666666865348816,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:41:55.962Z] {"timestamp":1773592913629,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":600.6666870117188,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:41:55.962Z] {"timestamp":1773592914170,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":1000.6666870117188,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:41:55.962Z] {"timestamp":1773592914929,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":1700.6666259765625,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:41:57.965Z] {"timestamp":1773592915762,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":1999.3333740234375,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:41:59.983Z] {"timestamp":1773592917835,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":1600.6666259765625,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:41:59.983Z] {"timestamp":1773592918595,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":2099.333251953125,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:42:01.978Z] {"timestamp":1773592919824,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":1700.6666259765625,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:42:07.969Z] {"timestamp":1773592925990,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":1999.3333740234375,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:42:17.962Z] {"timestamp":1773592937262,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":1900.6666259765625,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:42:19.961Z] {"timestamp":1773592938440,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":2199.333251953125,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:42:21.968Z] {"timestamp":1773592940075,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1888,"height":1001},"payload":{"scrollX":0,"scrollY":1900.0001220703125,"documentHeight":5507,"viewportHeight":1001}}
[2026-03-15T16:42:21.968Z] {"timestamp":1773592940745,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":2266,"height":1202},"payload":{"scrollX":0,"scrollY":1898.6666259765625,"documentHeight":5508,"viewportHeight":1202}}
[2026-03-15T16:42:21.968Z] {"timestamp":1773592941264,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":2549,"height":1352},"payload":{"scrollX":0,"scrollY":1366,"documentHeight":5506,"viewportHeight":1352}}
[2026-03-15T16:42:23.972Z] {"timestamp":1773592942486,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":3398,"height":1802},"payload":{"scrollX":0,"scrollY":1365.3333740234375,"documentHeight":5506,"viewportHeight":1802}}
[2026-03-15T16:42:23.972Z] {"timestamp":1773592942988,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":2549,"height":1352},"payload":{"scrollX":0,"scrollY":1167,"documentHeight":5506,"viewportHeight":1352}}
[2026-03-15T16:42:25.960Z] {"timestamp":1773592943491,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":2549,"height":1352},"payload":{"scrollX":0,"scrollY":1182,"documentHeight":5508,"viewportHeight":1352}}
[2026-03-15T16:46:15.977Z] {"timestamp":1773593174549,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":2549,"height":1352},"payload":{"scrollX":0,"scrollY":1,"documentHeight":5508,"viewportHeight":1352}}
[2026-03-15T16:46:15.977Z] {"timestamp":1773593175116,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":2549,"height":1352},"payload":{"scrollX":0,"scrollY":751,"documentHeight":5508,"viewportHeight":1352}}
[2026-03-15T16:46:17.997Z] {"timestamp":1773593175694,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":2549,"height":1352},"payload":{"scrollX":0,"scrollY":1649,"documentHeight":5508,"viewportHeight":1352}}
[2026-03-15T16:46:19.980Z] {"timestamp":1773593177642,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":2549,"height":1352},"payload":{"scrollX":0,"scrollY":1501,"documentHeight":5508,"viewportHeight":1352}}
[2026-03-15T16:46:19.980Z] {"timestamp":1773593178145,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":2549,"height":1352},"payload":{"scrollX":0,"scrollY":1678,"documentHeight":5508,"viewportHeight":1352}}
[2026-03-15T16:46:51.989Z] {"timestamp":1773593210319,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":2549,"height":1352},"payload":{"scrollX":0,"scrollY":1651,"documentHeight":5508,"viewportHeight":1352}}
[2026-03-15T16:46:53.989Z] {"timestamp":1773593211845,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":2549,"height":1352},"payload":{"scrollX":0,"scrollY":2551,"documentHeight":5508,"viewportHeight":1352}}
[2026-03-15T16:46:53.989Z] {"timestamp":1773593212673,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":2549,"height":1352},"payload":{"scrollX":0,"scrollY":3899,"documentHeight":5508,"viewportHeight":1352}}
[2026-03-15T16:46:55.988Z] {"timestamp":1773593214231,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":2549,"height":1352},"payload":{"scrollX":0,"scrollY":3451,"documentHeight":5508,"viewportHeight":1352}}
[2026-03-15T16:46:57.982Z] {"timestamp":1773593217390,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":2549,"height":1352},"payload":{"scrollX":0,"scrollY":4178,"documentHeight":5508,"viewportHeight":1352}}
[2026-03-15T16:46:59.982Z] {"timestamp":1773593217894,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":2549,"height":1352},"payload":{"scrollX":0,"scrollY":2996,"documentHeight":5508,"viewportHeight":1352}}
[2026-03-15T16:46:59.982Z] {"timestamp":1773593218394,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":2549,"height":1352},"payload":{"scrollX":0,"scrollY":1641,"documentHeight":5508,"viewportHeight":1352}}
[2026-03-15T16:46:59.982Z] {"timestamp":1773593218894,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":2549,"height":1352},"payload":{"scrollX":0,"scrollY":181,"documentHeight":5508,"viewportHeight":1352}}
[2026-03-15T16:47:07.987Z] {"timestamp":1773593225504,"kind":"click","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":2549,"height":1352},"payload":{"target":{"tag":"div","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/Hero.tsx:49","href":null,"text":"European Facial Harmony Advanced facial harmony in Bangkok for international pat…","selectorHint":"[data-loc=\"client/src/components/Hero.tsx:49\"]"},"x":940,"y":367}}
[2026-03-15T16:47:07.987Z] {"timestamp":1773593226298,"kind":"click","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":2549,"height":1352},"payload":{"target":{"tag":"div","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/Hero.tsx:50","href":null,"text":"European Facial Harmony Advanced facial harmony in Bangkok for international pat…","selectorHint":"[data-loc=\"client/src/components/Hero.tsx:50\"]"},"x":1511,"y":399}}
[2026-03-15T16:47:13.983Z] {"timestamp":1773593233010,"kind":"click","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":2549,"height":1352},"payload":{"target":{"tag":"div","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/Header.tsx:42","href":null,"text":"Home Procedures Surgeon International Patients Contact EN TH 中文 Book Consultatio…","selectorHint":"[data-loc=\"client/src/components/Header.tsx:42\"]"},"x":1009,"y":23}}
[2026-03-15T16:47:13.983Z] {"timestamp":1773593233408,"kind":"focusin","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":2549,"height":1352},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/Header.tsx:55","href":"#","text":"Procedures","selectorHint":"[data-loc=\"client/src/components/Header.tsx:55\"]"}}}
[2026-03-15T16:47:15.989Z] {"timestamp":1773593233514,"kind":"click","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":2549,"height":1352},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/Header.tsx:55","href":"#","text":"Procedures","selectorHint":"[data-loc=\"client/src/components/Header.tsx:55\"]"},"x":1013,"y":42}}
[2026-03-15T16:47:15.989Z] {"timestamp":1773593233514,"kind":"navigate","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"reason":"popstate"}}
[2026-03-15T16:47:15.989Z] {"timestamp":1773593233515,"kind":"navigate","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"reason":"hashchange"}}
[2026-03-15T16:47:17.990Z] {"timestamp":1773593235794,"kind":"focusout","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/Header.tsx:55","href":"#","text":"Procedures","selectorHint":"[data-loc=\"client/src/components/Header.tsx:55\"]"},"value":null}}
[2026-03-15T16:47:17.990Z] {"timestamp":1773593235794,"kind":"focusin","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/Header.tsx:55","href":"#","text":"Surgeon","selectorHint":"[data-loc=\"client/src/components/Header.tsx:55\"]"}}}
[2026-03-15T16:47:17.990Z] {"timestamp":1773593235913,"kind":"click","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/Header.tsx:55","href":"#","text":"Surgeon","selectorHint":"[data-loc=\"client/src/components/Header.tsx:55\"]"},"x":1142,"y":38}}
[2026-03-15T16:47:17.990Z] {"timestamp":1773593235913,"kind":"navigate","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"reason":"popstate"}}
[2026-03-15T16:47:17.990Z] {"timestamp":1773593236588,"kind":"focusout","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/Header.tsx:55","href":"#","text":"Surgeon","selectorHint":"[data-loc=\"client/src/components/Header.tsx:55\"]"},"value":null}}
[2026-03-15T16:47:17.990Z] {"timestamp":1773593236588,"kind":"focusin","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/Header.tsx:55","href":"#","text":"International Patients","selectorHint":"[data-loc=\"client/src/components/Header.tsx:55\"]"}}}
[2026-03-15T16:47:17.990Z] {"timestamp":1773593236701,"kind":"click","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/Header.tsx:55","href":"#","text":"International Patients","selectorHint":"[data-loc=\"client/src/components/Header.tsx:55\"]"},"x":1266,"y":26}}
[2026-03-15T16:47:17.990Z] {"timestamp":1773593236702,"kind":"navigate","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"reason":"popstate"}}
[2026-03-15T16:47:19.997Z] {"timestamp":1773593237855,"kind":"focusout","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/Header.tsx:55","href":"#","text":"International Patients","selectorHint":"[data-loc=\"client/src/components/Header.tsx:55\"]"},"value":null}}
[2026-03-15T16:47:19.997Z] {"timestamp":1773593237855,"kind":"focusin","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/Header.tsx:55","href":"#","text":"Contact","selectorHint":"[data-loc=\"client/src/components/Header.tsx:55\"]"}}}
[2026-03-15T16:47:19.997Z] {"timestamp":1773593237962,"kind":"click","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/Header.tsx:55","href":"#","text":"Contact","selectorHint":"[data-loc=\"client/src/components/Header.tsx:55\"]"},"x":1389,"y":35}}
[2026-03-15T16:47:19.997Z] {"timestamp":1773593237962,"kind":"navigate","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"reason":"popstate"}}
[2026-03-15T16:47:19.997Z] {"timestamp":1773593238987,"kind":"focusout","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/Header.tsx:55","href":"#","text":"Contact","selectorHint":"[data-loc=\"client/src/components/Header.tsx:55\"]"},"value":null}}
[2026-03-15T16:47:21.989Z] {"timestamp":1773593239783,"kind":"click","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"target":{"tag":"h1","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/Hero.tsx:54","href":null,"text":"European Facial Harmony","selectorHint":"[data-loc=\"client/src/components/Hero.tsx:54\"]"},"x":1062,"y":345}}
